Order ID,Date,SKU,Units Sold,Selling Price,Total Sales Value
5252,12-10-2024,SKU0013,1,15.46,15.46
5253,03-10-2024,SKU0049,2,73.54,147.08
5254,23-10-2024,SKU0004,1,40.22,40.22
5255,09-11-2024,SKU0098,1,93.69,93.69
5256,09-10-2024,SKU0064,1,65.06,65.06
5257,13-10-2024,SKU0098,1,43.36,43.36
5258,12-11-2024,SKU0080,2,40.51,81.02
5259,06-11-2024,SKU0023,2,59.93,119.86
5260,26-10-2024,SKU0058,2,54.23,108.46
5261,13-11-2024,SKU0087,2,45.18,90.36
5262,05-10-2024,SKU0015,2,28.76,57.52
5263,13-10-2024,SKU0089,1,81.68,81.68
5264,11-10-2024,SKU0093,2,49.01,98.02
5265,26-10-2024,SKU0100,1,18.9,18.9
5266,11-10-2024,SKU0079,1,17.69,17.69
5267,07-10-2024,SKU0099,2,31.43,62.86
5268,14-11-2024,SKU0046,1,59.7,59.7
5269,11-10-2024,SKU0039,2,23.32,46.64
5270,16-11-2024,SKU0047,1,29.35,29.35
5271,06-11-2024,SKU0037,2,55.15,110.3
5272,23-09-2024,SKU0041,2,29.6,59.2
5273,21-10-2024,SKU0092,2,87.23,174.46
5274,22-09-2024,SKU0045,2,63.1,126.2
5275,26-10-2024,SKU0030,1,17.72,17.72
5276,05-11-2024,SKU0071,1,22.59,22.59
5277,01-10-2024,SKU0068,1,27.57,27.57
5278,10-10-2024,SKU0007,2,66.69,133.38
5279,04-11-2024,SKU0097,1,19.51,19.51
5280,20-09-2024,SKU0047,1,13.9,13.9
5281,23-09-2024,SKU0047,1,75.56,75.56
5282,16-10-2024,SKU0082,2,53.03,106.06
5283,03-10-2024,SKU0079,1,86.39,86.39
5284,09-11-2024,SKU0099,1,81.36,81.36
5285,13-11-2024,SKU0060,2,34.62,69.24
5286,24-10-2024,SKU0005,1,27.3,27.3
5287,16-10-2024,SKU0048,2,56.47,112.94
5288,31-10-2024,SKU0087,1,17.21,17.21
5289,25-10-2024,SKU0074,1,66.96,66.96
5290,25-09-2024,SKU0089,1,11.1,11.1
5291,10-11-2024,SKU0022,2,82.28,164.56
5292,05-10-2024,SKU0095,2,90.16,180.32
5293,07-11-2024,SKU0023,1,99.66,99.66
5294,29-09-2024,SKU0092,2,40.97,81.94
5295,02-11-2024,SKU0045,2,60.57,121.14
5296,04-11-2024,SKU0079,2,87.67,175.34
5297,23-10-2024,SKU0052,2,51.59,103.18
5298,10-11-2024,SKU0071,2,39.63,79.26
5299,05-10-2024,SKU0046,1,14.39,14.39
5300,22-09-2024,SKU0038,1,45.47,45.47
5301,28-09-2024,SKU0040,2,17.1,34.2
5302,01-10-2024,SKU0015,2,42.67,85.34
5303,02-11-2024,SKU0069,2,40.87,81.74
5304,19-09-2024,SKU0012,2,68.25,136.5
5305,20-09-2024,SKU0077,1,42.95,42.95
5306,23-10-2024,SKU0067,1,44.58,44.58
5307,24-10-2024,SKU0057,1,35.77,35.77
5308,22-09-2024,SKU0019,2,64.72,129.44
5309,04-11-2024,SKU0090,1,45.04,45.04
5310,14-10-2024,SKU0030,2,95.37,190.74
5311,24-09-2024,SKU0092,1,90.28,90.28
5312,06-11-2024,SKU0079,2,31.32,62.64
5313,07-11-2024,SKU0018,1,46.36,46.36
5314,11-11-2024,SKU0063,2,67.11,134.22
5315,17-10-2024,SKU0007,1,11.47,11.47
5316,07-10-2024,SKU0060,1,30.47,30.47
5317,09-11-2024,SKU0078,2,35.65,71.3
5318,31-10-2024,SKU0088,1,46.22,46.22
5319,15-10-2024,SKU0063,2,90.04,180.08
5320,01-10-2024,SKU0057,1,18.67,18.67
5321,04-11-2024,SKU0088,1,15.92,15.92
5322,10-10-2024,SKU0075,2,69.8,139.6
5323,07-10-2024,SKU0039,2,42.8,85.6
5324,04-11-2024,SKU0043,2,25.99,51.98
5325,09-10-2024,SKU0056,2,73.16,146.32
5326,17-10-2024,SKU0010,2,31.86,63.72
5327,20-10-2024,SKU0097,2,60.91,121.82
5328,14-10-2024,SKU0020,1,46.79,46.79
5329,18-10-2024,SKU0064,2,42.51,85.02
5330,08-10-2024,SKU0039,1,74.9,74.9
5331,19-09-2024,SKU0086,1,65.21,65.21
5332,09-11-2024,SKU0099,1,56.25,56.25
5333,25-09-2024,SKU0028,2,21.53,43.06
5334,22-09-2024,SKU0100,1,62.71,62.71
5335,17-09-2024,SKU0030,2,72.35,144.7
5336,08-10-2024,SKU0058,2,83.33,166.66
5337,06-11-2024,SKU0070,1,36.95,36.95
5338,20-09-2024,SKU0062,1,33.79,33.79
5339,31-10-2024,SKU0001,2,77.39,154.78
5340,07-11-2024,SKU0068,1,52.07,52.07
5341,12-11-2024,SKU0025,2,46.53,93.06
5342,24-09-2024,SKU0039,1,24.46,24.46
5343,10-11-2024,SKU0011,1,49.07,49.07
5344,23-10-2024,SKU0059,2,75.35,150.7
5345,28-10-2024,SKU0037,1,50.55,50.55
5346,14-11-2024,SKU0076,2,88.55,177.1
5347,07-11-2024,SKU0029,1,10.38,10.38
5348,16-11-2024,SKU0098,1,26.2,26.2
5349,05-10-2024,SKU0082,1,65.32,65.32
5350,30-10-2024,SKU0009,2,70.48,140.96
5351,17-09-2024,SKU0046,1,34.81,34.81
5352,27-10-2024,SKU0076,1,94.77,94.77
5353,10-10-2024,SKU0009,1,39.76,39.76
5354,03-11-2024,SKU0065,1,47.01,47.01
5355,03-10-2024,SKU0071,1,97.87,97.87
5356,18-10-2024,SKU0042,1,53.13,53.13
5357,05-11-2024,SKU0034,2,65.16,130.32
5358,30-09-2024,SKU0096,2,58.62,117.24
5359,03-10-2024,SKU0028,1,25.98,25.98
5360,18-10-2024,SKU0090,2,99.24,198.48
5361,19-10-2024,SKU0100,1,15.32,15.32
5362,16-10-2024,SKU0061,1,98.51,98.51
5363,12-11-2024,SKU0040,2,52.12,104.24
5364,08-11-2024,SKU0054,1,27.06,27.06
5365,02-11-2024,SKU0059,2,25.02,50.04
5366,06-11-2024,SKU0078,1,69,69
5367,20-10-2024,SKU0045,2,73.97,147.94
5368,14-10-2024,SKU0095,2,90.88,181.76
5369,10-10-2024,SKU0080,1,31.29,31.29
5370,11-11-2024,SKU0039,2,48.99,97.98
5371,30-09-2024,SKU0042,1,97.41,97.41
5372,09-11-2024,SKU0011,1,48.52,48.52
5373,20-10-2024,SKU0075,2,51.36,102.72
5374,14-11-2024,SKU0038,1,35.97,35.97
5375,02-11-2024,SKU0057,1,88.39,88.39
5376,17-09-2024,SKU0012,1,42.91,42.91
5377,08-10-2024,SKU0042,1,67.2,67.2
5378,19-10-2024,SKU0063,2,26.43,52.86
5379,30-10-2024,SKU0009,1,65.42,65.42
5380,09-11-2024,SKU0022,1,94.06,94.06
5381,02-11-2024,SKU0038,2,79.91,159.82
5382,13-11-2024,SKU0073,2,16.09,32.18
5383,04-10-2024,SKU0057,2,67.06,134.12
5384,02-11-2024,SKU0067,2,60.28,120.56
5385,25-10-2024,SKU0099,1,40.47,40.47
5386,28-09-2024,SKU0030,1,85.84,85.84
5387,26-09-2024,SKU0026,1,81.25,81.25
5388,18-09-2024,SKU0072,1,68.37,68.37
5389,18-09-2024,SKU0054,1,76.98,76.98
5390,22-09-2024,SKU0032,2,27.38,54.76
5391,06-10-2024,SKU0022,2,92.83,185.66
5392,24-10-2024,SKU0008,1,70.12,70.12
5393,14-10-2024,SKU0066,1,52.1,52.1
5394,11-11-2024,SKU0014,2,27.38,54.76
5395,14-11-2024,SKU0005,2,71.45,142.9
5396,28-10-2024,SKU0013,1,18.7,18.7
5397,19-09-2024,SKU0087,1,38.78,38.78
5398,03-11-2024,SKU0077,1,61.64,61.64
5399,23-10-2024,SKU0083,1,68.15,68.15
5400,23-10-2024,SKU0024,1,11.56,11.56
5401,28-10-2024,SKU0035,2,10.79,21.58
5402,11-10-2024,SKU0078,2,20.03,40.06
5403,09-10-2024,SKU0068,2,79.15,158.3
5404,29-09-2024,SKU0026,2,61.04,122.08
5405,12-11-2024,SKU0074,1,64.76,64.76
5406,10-10-2024,SKU0038,1,64.31,64.31
5407,19-09-2024,SKU0034,2,13.31,26.62
5408,05-11-2024,SKU0034,1,25.51,25.51
5409,06-11-2024,SKU0019,2,75.51,151.02
5410,24-10-2024,SKU0003,2,68.11,136.22
5411,14-11-2024,SKU0036,2,50.08,100.16
5412,14-10-2024,SKU0004,2,11.84,23.68
5413,12-10-2024,SKU0026,1,47.52,47.52
5414,06-10-2024,SKU0075,1,32.32,32.32
5415,13-10-2024,SKU0003,2,72.75,145.5
5416,17-09-2024,SKU0049,1,84.22,84.22
5417,26-09-2024,SKU0009,1,55.34,55.34
5418,26-09-2024,SKU0046,2,46.32,92.64
5419,16-11-2024,SKU0066,2,34.57,69.14
5420,12-11-2024,SKU0014,2,18.33,36.66
5421,09-11-2024,SKU0003,2,43.46,86.92
5422,17-09-2024,SKU0002,2,71.02,142.04
5423,18-10-2024,SKU0086,2,69.95,139.9
5424,06-11-2024,SKU0093,1,47.15,47.15
5425,18-10-2024,SKU0033,1,96.94,96.94
5426,29-10-2024,SKU0100,2,94.61,189.22
5427,13-10-2024,SKU0010,2,88.81,177.62
5428,29-09-2024,SKU0053,2,49.22,98.44
5429,03-10-2024,SKU0044,1,77.19,77.19
5430,14-10-2024,SKU0038,1,93.61,93.61
5431,11-10-2024,SKU0021,2,76.39,152.78
5432,07-11-2024,SKU0095,2,38.42,76.84
5433,05-11-2024,SKU0035,2,16.12,32.24
5434,22-10-2024,SKU0067,1,96.22,96.22
5435,02-11-2024,SKU0083,2,99.32,198.64
5436,18-09-2024,SKU0022,1,72.43,72.43
5437,18-10-2024,SKU0020,2,38.38,76.76
5438,18-10-2024,SKU0100,2,87.85,175.7
5439,22-09-2024,SKU0083,2,95.81,191.62
5440,09-11-2024,SKU0068,2,55.58,111.16
5441,17-10-2024,SKU0096,2,38.05,76.1
5442,14-11-2024,SKU0008,1,46.57,46.57
5443,10-11-2024,SKU0051,2,16.65,33.3
5444,25-09-2024,SKU0026,1,60.91,60.91
5445,29-10-2024,SKU0051,2,44.1,88.2
5446,12-11-2024,SKU0065,1,89.61,89.61
5447,07-11-2024,SKU0026,1,34.8,34.8
5448,02-10-2024,SKU0047,1,10.75,10.75
5449,11-10-2024,SKU0043,2,76.34,152.68
5450,26-10-2024,SKU0009,1,10.67,10.67
5451,14-10-2024,SKU0035,2,59.14,118.28
5452,03-10-2024,SKU0082,2,26.31,52.62
5453,17-10-2024,SKU0019,1,64.94,64.94
5454,10-11-2024,SKU0048,2,27.81,55.62
5455,09-10-2024,SKU0080,1,55.17,55.17
5456,17-10-2024,SKU0028,1,40.16,40.16
5457,12-10-2024,SKU0003,1,26.43,26.43
5458,20-09-2024,SKU0018,1,64.58,64.58
5459,25-10-2024,SKU0013,1,17.4,17.4
5460,29-10-2024,SKU0027,1,94.7,94.7
5461,14-11-2024,SKU0040,2,80.03,160.06
5462,29-10-2024,SKU0039,1,92.43,92.43
5463,29-10-2024,SKU0058,2,13.82,27.64
5464,13-11-2024,SKU0057,1,10.19,10.19
5465,13-11-2024,SKU0024,2,42.21,84.42
5466,08-11-2024,SKU0093,2,65.5,131
5467,08-11-2024,SKU0022,1,32,32
5468,01-10-2024,SKU0051,1,59.44,59.44
5469,23-10-2024,SKU0090,1,64.54,64.54
5470,24-10-2024,SKU0084,1,23.65,23.65
5471,09-10-2024,SKU0088,1,79.2,79.2
5472,21-09-2024,SKU0076,1,94.27,94.27
5473,27-10-2024,SKU0082,2,67.61,135.22
5474,15-11-2024,SKU0076,1,95.31,95.31
5475,29-10-2024,SKU0038,2,32.15,64.3
5476,11-10-2024,SKU0096,2,13.29,26.58
5477,16-10-2024,SKU0061,2,32.27,64.54
5478,10-11-2024,SKU0049,2,68.33,136.66
5479,12-10-2024,SKU0023,2,63.79,127.58
5480,19-09-2024,SKU0004,1,34.07,34.07
5481,07-11-2024,SKU0076,1,46.72,46.72
5482,20-09-2024,SKU0081,2,43.09,86.18
5483,10-11-2024,SKU0085,1,95.54,95.54
5484,02-11-2024,SKU0037,2,38.29,76.58
5485,04-10-2024,SKU0093,2,27.38,54.76
5486,14-11-2024,SKU0006,1,60.91,60.91
5487,23-10-2024,SKU0028,2,21.23,42.46
5488,27-09-2024,SKU0008,2,55.71,111.42
5489,27-09-2024,SKU0095,2,71.83,143.66
5490,22-10-2024,SKU0020,1,94.89,94.89
5491,02-10-2024,SKU0016,1,90.3,90.3
5492,13-11-2024,SKU0013,1,85.71,85.71
5493,29-10-2024,SKU0079,1,45.45,45.45
5494,11-10-2024,SKU0062,2,90.46,180.92
5495,17-09-2024,SKU0077,2,74.5,149
5496,12-10-2024,SKU0066,1,49.74,49.74
5497,31-10-2024,SKU0053,1,60.77,60.77
5498,16-10-2024,SKU0084,2,49.25,98.5
5499,06-11-2024,SKU0028,2,27.71,55.42
5500,22-09-2024,SKU0018,1,50.65,50.65
5501,13-10-2024,SKU0007,2,82.67,165.34
5502,07-11-2024,SKU0021,2,33.99,67.98
5503,05-10-2024,SKU0041,2,67.63,135.26
5504,24-10-2024,SKU0039,2,59.79,119.58
5505,31-10-2024,SKU0073,1,92.81,92.81
5506,29-10-2024,SKU0010,2,77.16,154.32
5507,05-10-2024,SKU0031,2,42.53,85.06
5508,25-10-2024,SKU0042,1,60.56,60.56
5509,30-10-2024,SKU0077,1,92.01,92.01
5510,18-10-2024,SKU0069,2,30.38,60.76
5511,03-11-2024,SKU0059,1,52.7,52.7
5512,17-09-2024,SKU0038,1,29.95,29.95
5513,11-10-2024,SKU0043,1,47.66,47.66
5514,02-11-2024,SKU0100,1,15.24,15.24
5515,29-09-2024,SKU0002,2,88.84,177.68
5516,26-09-2024,SKU0006,1,98.04,98.04
5517,04-10-2024,SKU0077,2,61.1,122.2
5518,22-10-2024,SKU0029,1,59.87,59.87
5519,08-10-2024,SKU0078,1,96.02,96.02
5520,22-09-2024,SKU0030,1,45.39,45.39
5521,13-10-2024,SKU0089,1,65.9,65.9
5522,24-09-2024,SKU0040,1,85.35,85.35
5523,10-10-2024,SKU0099,2,55.52,111.04
5524,06-10-2024,SKU0037,2,29.93,59.86
5525,08-10-2024,SKU0007,1,83.14,83.14
5526,25-09-2024,SKU0050,2,34.4,68.8
5527,10-11-2024,SKU0018,2,85.94,171.88
5528,16-11-2024,SKU0008,2,95.02,190.04
5529,26-10-2024,SKU0071,2,59.14,118.28
5530,11-11-2024,SKU0098,1,14.44,14.44
5531,05-11-2024,SKU0100,2,96.01,192.02
5532,25-10-2024,SKU0055,1,84.82,84.82
5533,05-10-2024,SKU0048,1,20.56,20.56
5534,10-11-2024,SKU0074,2,66.64,133.28
5535,05-11-2024,SKU0058,1,38.41,38.41
5536,17-09-2024,SKU0093,2,39.73,79.46
5537,27-09-2024,SKU0016,1,62.23,62.23
5538,27-10-2024,SKU0025,2,74.07,148.14
5539,28-10-2024,SKU0029,1,11.01,11.01
5540,26-09-2024,SKU0008,1,23.74,23.74
5541,17-09-2024,SKU0084,1,91.25,91.25
5542,13-10-2024,SKU0100,2,54.55,109.1
5543,03-10-2024,SKU0055,2,54.27,108.54
5544,14-11-2024,SKU0052,2,85.63,171.26
5545,30-10-2024,SKU0091,2,21.64,43.28
5546,30-10-2024,SKU0077,2,74.23,148.46
5547,06-11-2024,SKU0026,2,55.56,111.12
5548,03-10-2024,SKU0025,1,76.74,76.74
5549,25-10-2024,SKU0092,2,71.13,142.26
5550,10-11-2024,SKU0073,2,69.98,139.96
5551,29-10-2024,SKU0026,2,87.04,174.08
5552,11-11-2024,SKU0076,2,59.57,119.14
5553,18-09-2024,SKU0090,1,46.71,46.71
5554,03-11-2024,SKU0047,2,27.86,55.72
5555,09-10-2024,SKU0086,2,40.96,81.92
5556,27-10-2024,SKU0001,2,88.29,176.58
5557,14-11-2024,SKU0064,1,40.37,40.37
5558,26-09-2024,SKU0012,1,98.69,98.69
5559,08-11-2024,SKU0024,1,64.72,64.72
5560,28-10-2024,SKU0030,2,83.35,166.7
5561,16-10-2024,SKU0014,1,54.39,54.39
5562,21-10-2024,SKU0023,1,68.91,68.91
5563,11-10-2024,SKU0002,1,99.06,99.06
5564,03-10-2024,SKU0003,1,55.02,55.02
5565,15-11-2024,SKU0006,2,33.7,67.4
5566,01-11-2024,SKU0083,1,68.49,68.49
5567,05-10-2024,SKU0021,1,92.76,92.76
5568,04-10-2024,SKU0020,2,11.55,23.1
5569,04-10-2024,SKU0021,2,99.33,198.66
5570,01-11-2024,SKU0040,1,59.01,59.01
5571,21-10-2024,SKU0068,2,81.95,163.9
5572,26-09-2024,SKU0025,1,20.64,20.64
5573,09-10-2024,SKU0071,2,36.24,72.48
5574,31-10-2024,SKU0071,2,97.94,195.88
5575,08-10-2024,SKU0033,2,35.91,71.82
5576,30-10-2024,SKU0051,2,47.1,94.2
5577,25-09-2024,SKU0090,2,35.26,70.52
5578,18-10-2024,SKU0081,1,52.16,52.16
5579,12-10-2024,SKU0072,2,24.31,48.62
5580,15-10-2024,SKU0090,2,55.8,111.6
5581,14-11-2024,SKU0079,2,36.86,73.72
5582,28-10-2024,SKU0020,2,83.36,166.72
5583,05-10-2024,SKU0019,2,45.08,90.16
5584,03-11-2024,SKU0071,2,81.34,162.68
5585,15-10-2024,SKU0056,2,67.76,135.52
5586,08-11-2024,SKU0056,2,92.36,184.72
5587,12-11-2024,SKU0001,1,82.96,82.96
5588,21-10-2024,SKU0039,1,91.1,91.1
5589,28-09-2024,SKU0037,1,57.31,57.31
5590,24-09-2024,SKU0018,1,92.21,92.21
5591,11-10-2024,SKU0072,2,23.93,47.86
5592,13-10-2024,SKU0079,1,17.6,17.6
5593,02-11-2024,SKU0006,1,57.34,57.34
5594,29-10-2024,SKU0022,2,84.34,168.68
5595,10-11-2024,SKU0011,1,29.1,29.1
5596,31-10-2024,SKU0090,2,97.18,194.36
5597,22-09-2024,SKU0072,1,26.67,26.67
5598,29-09-2024,SKU0009,1,73.78,73.78
5599,27-09-2024,SKU0013,1,92.36,92.36
5600,24-10-2024,SKU0003,1,96.88,96.88
5601,22-09-2024,SKU0067,1,69.53,69.53
5602,21-09-2024,SKU0007,2,61.68,123.36
5603,23-09-2024,SKU0067,1,18.18,18.18
5604,10-11-2024,SKU0075,1,11.78,11.78
5605,10-11-2024,SKU0046,2,98.72,197.44
5606,05-10-2024,SKU0058,1,34.69,34.69
5607,29-10-2024,SKU0028,1,16.5,16.5
5608,22-09-2024,SKU0031,1,58.46,58.46
5609,11-10-2024,SKU0052,2,38.13,76.26
5610,25-09-2024,SKU0009,1,42.18,42.18
5611,06-10-2024,SKU0091,2,41.84,83.68
5612,11-10-2024,SKU0076,2,32.38,64.76
5613,05-11-2024,SKU0008,2,97.09,194.18
5614,24-09-2024,SKU0086,2,33.87,67.74
5615,05-11-2024,SKU0018,1,60.13,60.13
5616,23-10-2024,SKU0094,2,31.48,62.96
5617,24-10-2024,SKU0049,1,78.57,78.57
5618,18-09-2024,SKU0011,2,30.61,61.22
5619,12-11-2024,SKU0002,2,65.32,130.64
5620,08-10-2024,SKU0029,1,85.06,85.06
5621,11-11-2024,SKU0055,2,34.45,68.9
5622,22-10-2024,SKU0053,1,82.29,82.29
5623,06-11-2024,SKU0026,2,18.32,36.64
5624,20-09-2024,SKU0051,1,20.48,20.48
5625,03-11-2024,SKU0078,1,46.05,46.05
5626,17-09-2024,SKU0092,2,46.62,93.24
5627,03-11-2024,SKU0099,1,56.48,56.48
5628,19-10-2024,SKU0006,2,12.13,24.26
5629,10-10-2024,SKU0100,2,20.54,41.08
5630,04-11-2024,SKU0012,1,10.92,10.92
5631,21-09-2024,SKU0034,1,95.91,95.91
5632,13-11-2024,SKU0070,2,38.2,76.4
5633,03-11-2024,SKU0064,2,71.93,143.86
5634,12-11-2024,SKU0037,1,64.76,64.76
5635,21-10-2024,SKU0037,1,75.22,75.22
5636,28-10-2024,SKU0008,1,89.46,89.46
5637,05-11-2024,SKU0037,2,30.98,61.96
5638,08-11-2024,SKU0097,2,48.32,96.64
5639,15-11-2024,SKU0046,1,39.56,39.56
5640,05-11-2024,SKU0031,2,17.42,34.84
5641,12-10-2024,SKU0098,1,12.87,12.87
5642,04-11-2024,SKU0011,1,78.83,78.83
5643,29-10-2024,SKU0036,2,21.63,43.26
5644,27-10-2024,SKU0068,2,11.38,22.76
5645,29-10-2024,SKU0017,2,49.46,98.92
5646,12-10-2024,SKU0016,2,39,78
5647,14-11-2024,SKU0030,1,15.95,15.95
5648,27-10-2024,SKU0039,2,14.64,29.28
5649,04-11-2024,SKU0044,2,92.18,184.36
5650,07-11-2024,SKU0069,1,94.57,94.57
5651,21-09-2024,SKU0037,2,53.41,106.82
5652,30-10-2024,SKU0026,2,86.35,172.7
5653,04-10-2024,SKU0092,2,82.01,164.02
5654,14-11-2024,SKU0083,2,62.14,124.28
5655,12-11-2024,SKU0021,1,77.57,77.57
5656,11-10-2024,SKU0092,1,93.75,93.75
5657,03-11-2024,SKU0019,1,60.97,60.97
5658,27-10-2024,SKU0100,1,56.05,56.05
5659,26-10-2024,SKU0011,2,10.32,20.64
5660,24-10-2024,SKU0019,1,58.79,58.79
5661,04-11-2024,SKU0069,2,83.58,167.16
5662,01-11-2024,SKU0002,2,78.59,157.18
5663,13-11-2024,SKU0025,2,68.12,136.24
5664,07-10-2024,SKU0090,1,12.21,12.21
5665,10-10-2024,SKU0030,2,93.28,186.56
5666,14-10-2024,SKU0017,1,48.62,48.62
5667,01-11-2024,SKU0085,2,61.44,122.88
5668,20-09-2024,SKU0084,1,45.8,45.8
5669,24-09-2024,SKU0018,1,41.4,41.4
5670,09-11-2024,SKU0080,1,55.95,55.95
5671,04-11-2024,SKU0092,1,54.52,54.52
5672,19-10-2024,SKU0076,2,42.08,84.16
5673,19-09-2024,SKU0040,1,82.35,82.35
5674,04-11-2024,SKU0006,1,14.56,14.56
5675,06-10-2024,SKU0088,1,20.53,20.53
5676,21-10-2024,SKU0043,2,17.43,34.86
5677,25-10-2024,SKU0070,2,60.85,121.7
5678,29-10-2024,SKU0017,1,47.13,47.13
5679,12-11-2024,SKU0042,1,50.68,50.68
5680,02-11-2024,SKU0019,2,61.91,123.82
5681,23-09-2024,SKU0055,2,39.16,78.32
5682,13-10-2024,SKU0092,1,26.48,26.48
5683,21-09-2024,SKU0029,2,37.61,75.22
5684,04-11-2024,SKU0054,2,99.46,198.92
5685,23-10-2024,SKU0071,1,95.74,95.74
5686,17-09-2024,SKU0083,1,96.1,96.1
5687,08-10-2024,SKU0008,2,12.49,24.98
5688,16-11-2024,SKU0008,1,18.05,18.05
5689,11-11-2024,SKU0069,1,14.11,14.11
5690,23-09-2024,SKU0043,2,83.39,166.78
5691,04-11-2024,SKU0098,2,99.22,198.44
5692,24-09-2024,SKU0050,2,58.87,117.74
5693,30-10-2024,SKU0085,1,73.07,73.07
5694,16-10-2024,SKU0004,1,41.7,41.7
5695,12-11-2024,SKU0036,2,78.89,157.78
5696,14-10-2024,SKU0005,2,69.05,138.1
5697,12-10-2024,SKU0087,1,82.09,82.09
5698,20-10-2024,SKU0019,1,55,55
5699,04-11-2024,SKU0042,2,27.46,54.92
5700,18-10-2024,SKU0015,2,52.82,105.64
5701,08-10-2024,SKU0058,1,38.09,38.09
5702,15-11-2024,SKU0014,1,72.47,72.47
5703,06-10-2024,SKU0048,2,22.32,44.64
5704,30-09-2024,SKU0072,1,39.87,39.87
5705,09-10-2024,SKU0073,2,10.59,21.18
5706,19-09-2024,SKU0075,1,83.4,83.4
5707,05-10-2024,SKU0082,1,46.6,46.6
5708,30-09-2024,SKU0063,2,79.86,159.72
5709,26-10-2024,SKU0055,1,18.78,18.78
5710,25-10-2024,SKU0032,2,27.44,54.88
5711,23-10-2024,SKU0036,2,86.54,173.08
5712,21-10-2024,SKU0085,1,63.59,63.59
5713,17-09-2024,SKU0091,2,10.53,21.06
5714,14-11-2024,SKU0085,1,91.46,91.46
5715,05-10-2024,SKU0075,2,98.51,197.02
5716,01-10-2024,SKU0057,2,69.51,139.02
5717,11-10-2024,SKU0044,2,75.5,151
5718,17-09-2024,SKU0034,1,22.02,22.02
5719,17-10-2024,SKU0051,2,78.96,157.92
5720,23-10-2024,SKU0069,1,18.91,18.91
5721,07-11-2024,SKU0092,2,90.08,180.16
5722,29-10-2024,SKU0010,2,55.43,110.86
5723,01-11-2024,SKU0012,2,22.71,45.42
5724,08-10-2024,SKU0041,1,17.98,17.98
5725,05-11-2024,SKU0003,2,49.61,99.22
5726,06-10-2024,SKU0065,1,10.48,10.48
5727,27-10-2024,SKU0040,2,96.51,193.02
5728,02-11-2024,SKU0065,2,25.36,50.72
5729,29-10-2024,SKU0077,1,47.76,47.76
5730,21-09-2024,SKU0079,1,64.6,64.6
5731,01-10-2024,SKU0071,1,70.73,70.73
5732,11-11-2024,SKU0030,2,60.83,121.66
5733,18-09-2024,SKU0088,2,26.07,52.14
5734,28-09-2024,SKU0072,2,52.46,104.92
5735,14-11-2024,SKU0067,1,39.03,39.03
5736,12-11-2024,SKU0079,2,18.04,36.08
5737,15-11-2024,SKU0100,1,44.88,44.88
5738,10-11-2024,SKU0043,2,64.79,129.58
5739,23-09-2024,SKU0053,1,19.18,19.18
5740,18-09-2024,SKU0078,1,24.85,24.85
5741,24-09-2024,SKU0091,2,17.76,35.52
5742,25-09-2024,SKU0030,1,10.1,10.1
5743,13-11-2024,SKU0041,2,94.28,188.56
5744,13-10-2024,SKU0044,1,85.45,85.45
5745,14-10-2024,SKU0037,1,30.84,30.84
5746,23-10-2024,SKU0006,2,61.99,123.98
5747,01-10-2024,SKU0083,2,82.14,164.28
5748,05-10-2024,SKU0037,1,42.99,42.99
5749,16-10-2024,SKU0001,2,76.51,153.02
5750,06-11-2024,SKU0089,1,88.18,88.18
5751,29-09-2024,SKU0010,2,54.88,109.76
5752,31-10-2024,SKU0026,1,89.92,89.92
5753,22-09-2024,SKU0087,2,28.9,57.8
5754,16-10-2024,SKU0017,1,91.13,91.13
5755,17-09-2024,SKU0064,2,82.49,164.98
5756,28-10-2024,SKU0094,1,85.61,85.61
5757,14-11-2024,SKU0027,1,10.4,10.4
5758,12-11-2024,SKU0075,2,69.73,139.46
5759,24-10-2024,SKU0068,2,46.06,92.12
5760,11-10-2024,SKU0018,1,64.41,64.41
5761,21-10-2024,SKU0083,2,17.53,35.06
5762,12-10-2024,SKU0100,2,31.28,62.56
5763,29-09-2024,SKU0050,2,41.62,83.24
5764,05-10-2024,SKU0090,2,74.66,149.32
5765,26-09-2024,SKU0065,1,59.76,59.76
5766,31-10-2024,SKU0020,1,11.32,11.32
5767,23-09-2024,SKU0062,1,40.13,40.13
5768,01-10-2024,SKU0075,2,94.6,189.2
5769,09-10-2024,SKU0059,2,26.19,52.38
5770,22-10-2024,SKU0025,1,31.31,31.31
5771,29-10-2024,SKU0083,2,37.66,75.32
5772,17-10-2024,SKU0096,1,34.12,34.12
5773,24-09-2024,SKU0065,1,20.96,20.96
5774,14-11-2024,SKU0065,1,38.14,38.14
5775,16-10-2024,SKU0067,1,58.55,58.55
5776,20-10-2024,SKU0058,2,70.78,141.56
5777,19-10-2024,SKU0040,1,67.86,67.86
5778,17-09-2024,SKU0096,2,24.64,49.28
5779,02-10-2024,SKU0047,1,65.31,65.31
5780,05-11-2024,SKU0100,2,42.25,84.5
5781,27-09-2024,SKU0043,2,83.97,167.94
5782,13-10-2024,SKU0008,1,42.62,42.62
5783,08-10-2024,SKU0094,2,97.89,195.78
5784,26-10-2024,SKU0062,2,65.33,130.66
5785,05-10-2024,SKU0034,2,48.61,97.22
5786,30-10-2024,SKU0008,2,55.28,110.56
5787,22-09-2024,SKU0025,1,25.84,25.84
5788,11-11-2024,SKU0026,1,71.21,71.21
5789,12-11-2024,SKU0091,1,96.68,96.68
